runNum, eventNum, m1_pt, m1_eta, m1_phi, m1_m, m2_pt, m2_eta, m2_phi, m2_m, 4_vector_m1, 4_vector_m2, invariant_mass
168640,87,279.975,0.910274,-0.930649,0.1,247.78,0.445697,2.23033,0.1,[1.3482738736812841e-06 167.23287658172856 -224.54212436689994 291.53648132538785],[9.099640154211645e-07 -151.82679626674383 195.81509731217525 114.12752492776077],541.0238105200207
168640,89,269.241,0.178099,0.362839,0.1,245.994,-0.331826,-2.71279,0.1,[9.123724485359448e-07 251.7115119024185 95.56165997301753 48.20545311354033],[8.661383918556694e-07 -223.72274545517647 -102.27991592682464 -83.13344845821594],531.2596845814061
168640,90,173.327,0.904537,2.35437,0.1,175.403,-0.756796,-1.13483,0.1,[8.31249664774096e-07 -122.33688240923091 122.78410374063088 179.0518566658097],[7.607824453251599e-07 74.07032550163974 -158.9962241346666 -145.78347715113628],472.27925014059383
168640,91,247.734,0.122376,-2.77819,0.1,236.559,-0.337289,0.347575,0.1,[8.32547142421184e-07 -231.555171469405 -88.05871519488836 30.392422559396664],[8.343872510498344e-07 222.41312123726644 80.5764480632959 -81.31022338828305],496.9932050474683
168640,99,288.093,-0.269438,1.51543,0.1,239.08,-0.427031,-1.44004,0.1,[9.960682672632598e-07 15.942503166458184 287.65154830417214 -78.56581658500953],[8.713096886341614e-07 31.17221874569757 -237.03910896404918 -105.22590367228312],524.2558006996791
168640,107,279.454,-0.193455,0.878586,0.1,210.639,-0.160901,-2.2448,0.1,[9.496556674824646e-07 178.358813641355 215.13407845445687 -54.39961397604717],[7.117308516035248e-07 -131.46383731135077 -164.578394087361 -34.03845434290066],485.28193945287313
168640,111,237.233,0.474601,0.309453,0.1,244.533,0.300799,-2.8438,0.1,[8.82130975131413e-07 225.96450235993322 72.24638373114422 116.86565992895652],[8.52854549713125e-07 -233.770241102924 -71.74860600513976 74.66952489912859],483.5226076457584
168640,118,288.29,0.561514,2.26418,0.1,222.945,-0.029948,-0.872015,0.1,[1.1172576513010938e-06 -184.2585867240187 221.72031327433058 170.5206691464891],[7.439980616417192e-07 143.41720027671454 -170.6926468533098 -6.677754949381828],529.3741327632036
168640,122,221.653,0.632325,-2.211,0.1,215.6,-0.597481,0.930851,0.1,[8.92155893465667e-07 -132.40636885257393 -177.75996707998158 149.6851678133207],[8.513935560789143e-07 128.74588222704887 172.93888460834614 -136.6191252282541],522.5045805881584
168640,126,250.942,0.492991,0.558063,0.1,217.593,0.277428,-2.61196,0.1,[9.408480383267219e-07 212.86968919734605 132.88484783836458 128.78456618088464],[7.539233396010493e-07 -187.78117452120998 -109.93154299124011 61.14373917194977],470.01692456058714
168640,137,232.179,0.366787,-2.69541,0.1,225.461,-0.593429,0.343636,0.1,[8.271480063868473e-07 -209.4488968718302 -100.19105568948483 87.08259727887634],[8.884104443731063e-07 212.27962043144288 75.96068239874195 -141.78736782053707],510.8116751674428
168640,143,248.538,-0.217708,-0.679824,0.1,253.51,-0.640213,2.4465,0.1,[8.487580757264342e-07 193.28387047668772 -156.24494506239554 -54.53715470437285],[1.0249169602990857e-06 -194.6942513407391 162.3621525937283 -173.61692559116497],513.2528857283548
168640,144,216.265,-0.664981,-2.79696,0.1,211.031,0.441791,0.386059,0.1,[8.868448050870164e-07 -203.5485367801863 -73.0653365122281 -154.64788751786492],[7.73744001032856e-07 195.4991597469535 79.46169831582486 96.29414431417693],494.29326808839653
168640,145,243.985,0.782089,-0.459365,0.1,253.729,0.393042,2.66592,0.1,[1.0756947708826782e-06 218.692105618028 -108.17783121024978 210.87437189231522],[9.125676637662944e-07 -225.56124718327038 116.19177772169425 102.31370901184305],507.0469328981713
168640,146,217.422,-0.691618,2.79541,0.1,208.498,0.0799522,-0.27715,0.1,[9.057215107015899e-07 -204.52340181390207 73.77332983178377 -162.65109362523123],[6.97698590899802e-07 200.54153862949562 -57.04828909016032 16.68763942939157],457.67356461174575
168766,4,242.591,0.97473,0.133047,0.1,221.375,-0.350786,-3.00516,0.1,[1.2250206186856742e-06 240.44705258849314 32.1808667146555 275.7237492460197],[7.843274275460807e-07 -219.31787127788525 -30.109167426831387 -79.25766833559696],569.0526444447257
168766,6,322.01,0.77653,-0.750091,0.1,220.341,0.000160844,2.80374,0.1,[1.414556984592178e-06 235.59115769130128 -219.51593681933986 275.94908290641695],[7.34978548200491e-07 -207.88481561283646 73.03464738476517 0.03544052795681242],562.919384855791
168766,11,228.379,-0.188407,-1.41124,0.1,233.241,0.370021,1.80998,0.1,[7.7535117091288e-07 36.28489769133942 -225.4781005785906 -43.28321788278357],[8.318794719513485e-07 -55.257036234836114 226.6010238889975 88.28698881838747],479.3527168175132
168766,15,288.877,-0.595722,0.878542,0.1,159.142,0.0992319,-2.1484,0.1,[1.1396884280522603e-06 184.38273719121506 222.38014154792535 -182.45123866647006],[5.334564076189993e-07 -86.89438499730234 -133.3249489778286 15.817892957376014],454.30966608704915
168766,16,236.136,0.250233,2.63906,0.1,253.921,-0.000233805,-0.679516,0.1,[8.124543598207023e-07 -206.94145075067055 113.73410419574155 59.707611688474415],[8.469893750009884e-07 197.51929644561685 -159.5681728059469 -0.059367999945889746],491.67832056041044
168766,18,265.821,-0.526616,2.40104,0.1,219.201,0.0730849,-1.40816,0.1,[1.0125007508419052e-06 -196.20136321051038 179.3483457279085 -146.54614113278456],[7.331295298054892e-07 35.49309248944483 -216.3083881557433 16.034548771330776],479.21233612263643
168766,20,245.525,0.780697,-0.461421,0.1,194.581,0.0166648,2.64445,0.1,[1.081500142576501e-06 219.84817787720138 -109.31287348283558 211.75385483543906],[6.491425658332421e-07 -171.02674859278747 92.7987975502887 3.2428035401033366],469.3703520403706
168766,31,278.278,-0.0279348,1.09884,0.1,234.862,-0.197981,-2.04224,0.1,[9.285977519978909e-07 126.51342043484783 247.85681296642915 -7.774651344499745],[7.988191506779229e-07 -106.66796649727596 -209.24173572052018 -46.80257051781234],513.1492315148118
168766,34,247.235,0.0276546,1.10898,0.1,227.921,-0.0922688,-2.03484,0.1,[8.250026291516315e-07 110.16170988966893 221.33581476838407 6.838056551188703],[7.635012508033996e-07 -102.01010305273317 -203.81835323682398 -21.05984979325291],475.61679011890493
168766,36,261.594,-0.564215,0.825529,0.1,236.651,-0.303897,-2.32747,0.1,[1.0151960136633645e-06 177.40475694159727 192.24716656037558 -155.55172831713787],[8.261153169948474e-07 -162.46247265052165 -172.0745210113296 -73.02962305421596],501.8334167629422
168766,40,345.238,0.0505565,-2.10668,0.1,170.803,-0.870958,1.05373,0.1,[1.1530620815485949e-06 -176.27888067534803 -296.84176402899647 17.461461194645857],[7.998399903126775e-07 84.4334066052391 148.47445793143802 -168.2963142960283],538.117115911459
168767,1,249.059,0.0975196,0.944951,0.1,290.102,-0.262862,-2.15792,0.1,[8.347249462482283e-07 145.89442674649752 201.8544072476766 24.326649351493476],[1.0013005934605578e-06 -160.7074184693523 -241.52079838580457 -77.13800956492119],546.2486296261528
168767,2,220.177,0.0776775,-1.37606,0.1,225.557,-0.0644921,1.71744,0.1,[7.366483116650338e-07 42.60597838404688 -216.01537430224295 17.120003234644898],[7.539424375861631e-07 -32.95808617344754 223.13611273118389 -14.556730506055272],446.69959849582847
168767,3,266.362,-0.473308,-0.535141,0.1,225.954,0.352834,2.53681,0.1,[9.89879598067788e-07 229.12372223182007 -135.83458673929763 -130.83136236616323],[8.011050536342778e-07 -185.87556664948073 128.47366982667867 81.38875046539395],532.8394617504821
168767,5,259.608,-0.717993,-0.405815,0.1,298.697,-0.45457,2.75471,0.1,[1.0989212763718905e-06 238.5228891942904 -102.48485251200914 -202.8296469649845],[1.1010702311784265e-06 -276.6202279258461 112.69936695142948 -140.50332537059734],561.7480527247761
168767,7,205.941,0.933487,-1.40048,0.1,188.253,-0.441391,1.72209,0.1,[1.0086220723532754e-06 34.90578598602535 -202.9612810013225 221.40533007654517],[6.901140477320936e-07 -28.37295633872781 186.10257214128086 -85.81770421223511],490.5540537758797
168767,9,232.781,-0.662088,0.882695,0.1,187.43,0.456022,-2.33629,0.1,[9.5297015447339e-07 147.83262344545668 179.81242839757715 -165.63102882974022],[6.913406327930152e-07 -129.86894273071331 -135.1445989080093 88.46556948572857],484.4886277183491
168767,10,234.464,-0.508978,-2.28761,0.1,207.638,0.577716,0.814348,0.1,[8.85596989410521e-07 -154.03952565172406 -176.7630952234992 -124.5567183990195],[8.114370989694351e-07 142.51083067763594 151.01060288459942 126.74069224803057],507.97032608208997
168767,14,259.837,0.446617,1.13271,0.1,233.397,0.274634,-1.96842,0.1,[9.546106307725323e-07 110.22474887944772 235.299322785814 119.94422142057893],[8.080734660448534e-07 -90.37797090079385 -215.1882477851782 64.90755811205555],494.2465650809811
168767,17,253.973,0.967789,1.39801,0.1,230.696,0.252568,-1.73397,0.1,[1.2758442950034048e-06 43.665031854466804 250.19122630929408 285.9985240869958],[7.941938841792751e-07 -37.47668880446495 -227.6315931768991 58.88788117320321],515.391062578181
168767,18,195.382,0.782459,2.55028,0.1,200.058,-0.507405,-0.604671,0.1,[8.616196306140514e-07 -162.20802264439078 108.91594609512794 168.96273227632116],[7.550849577784394e-07 164.5855511397724 -113.73126096204753 -105.92265646874819],480.5286475986039
168770,1,236.452,-0.250131,0.839083,0.1,237.75,0.323664,-2.30229,0.1,[8.135212581187658e-07 157.98431206696486 175.92755737725645 -59.7626362859639],[8.349518508061962e-07 -158.81270569171835 -176.9281973312215 78.30171673414273],493.8502429990547
168770,8,288.012,-0.206354,-2.28851,0.1,246.845,0.0453649,0.811987,0.1,[9.812317131595117e-07 -189.41514599778418 -216.96270327094953 -59.85511887407959],[8.242337574518699e-07 169.84365581972892 179.124500286224 11.201940035369574],537.3879615113368
168770,14,246.672,0.627288,2.53974,0.1,215.219,0.203691,-0.47163,0.1,[9.900714001361985e-07 -203.32879721088426 139.65842548437638 165.08366317758063],[7.328376539264611e-07 191.72330491577 -97.78237220058982 44.141943957370714],470.238497056142
168770,23,274.923,-0.0284245,0.62175,0.1,216.362,-0.0502458,-2.5384,0.1,[9.174149670532916e-07 223.4740195841149 160.13125397597634 -7.815601152995739],[7.226172403261538e-07 -178.1803174154527 -122.73666742146995 -10.875856703292401],487.79036714336553
168770,25,231.158,-0.590656,2.7352,0.1,246.519,0.206368,-0.448019,0.1,[9.095178651409538e-07 -212.33082222706952 91.37638040750241 -144.61342199278596],[8.398710987186767e-07 222.18930074542675 -106.78732132260981 51.23550163105114],515.7494296375193
168770,26,222.785,0.706231,-1.33485,0.1,218.859,-0.47812,1.86306,0.1,[9.362854807186662e-07 52.07893395397578 -216.61242084242866 170.74675420810283],[8.150793885169084e-07 -63.05779549928446 209.5780911922103 -108.6734775928548],521.2007014605671
168770,27,346.63,-0.527727,-1.45617,0.1,187.388,0.700698,1.52718,0.1,[1.32100772165499e-06 39.64597103033832 -344.35527276500585 -191.53571522506732],[7.848860177778248e-07 8.170585072021918 187.2097862922258 142.31368948105685],607.5977066207571
168770,28,234.557,0.596395,1.79103,0.1,236.316,-0.323399,-1.32777,0.1,[9.257159118609441e-07 -51.2407729357349 228.89161067620728 148.3301191655622],[8.298470335480032e-07 56.86734681065334 -229.371656319426 -77.76350642340256],521.521738085287
168770,34,214.616,0.482265,1.72381,0.1,224.149,-0.517459,-1.42041,0.1,[8.007578047458073e-07 -32.711187447714934 212.108476190275 107.56076676072772],[8.500352009016781e-07 33.58202785293725 -221.61909124956844 -121.23388908574884],494.61417934770895
168770,35,222.459,0.445929,-3.07883,0.1,382.186,0.132143,-0.18036,0.1,[8.170527933718504e-07 -222.02099404808942 -13.952952479609293 102.52149128048129],[1.2859819637241113e-06 375.9866290721642 -68.55795617541986 50.650312221710585],586.1077928897469
168775,8,260.964,0.488351,0.643403,0.1,244.494,0.27874,-2.53826,0.1,[9.763608397563922e-07 208.78656071310738 156.5579169559685 132.56831585481976],[8.474321845613332e-07 -201.32840760499994 -138.72342385925674 69.03619250646369],507.8658913079059
168775,9,212.851,-1.08098,-3.13927,0.1,149.346,0.532328,0.0345351,0.1,[1.166815550045907e-06 -212.85042586451686 -0.49437869473509993 -277.5900431412583],[5.704305656149975e-07 149.25694837053175 5.156653868200256 83.30936102013669],478.99438961852064
168775,10,230.371,0.50032,1.70634,0.1,219.073,-0.380749,-1.43324,0.1,[8.666354383580032e-07 -31.129806911766597 228.25803986417682 120.12837991242922],[7.843602004085951e-07 30.039932982855955 -217.00364456705682 -85.44185052348705],493.6096409703455
168775,12,244.831,0.382582,1.60591,0.1,222.17,-0.269974,-1.42647,0.1,[8.771684044668529e-07 -8.595149210122488 244.68008086286005 95.96972821661407],[7.682509987397371e-07 31.953776510339754 -219.86010339924624 -60.711401649099656],490.8407289993825
168775,13,228.398,-0.949715,0.00998434,0.1,196.771,0.303439,3.08649,0.1,[1.1320476742412331e-06 228.38661593369193 2.2803653997312354 -251.02328593880821],[6.8680718208814e-07 -196.4723474451106 10.83711817817555 60.628494225713766],509.792494509838
168775,19,261.715,0.576357,2.26381,0.1,255.406,-0.302662,-0.88314,0.1,[1.0220435851049825e-06 -167.1988710580463 201.34368314380959 159.33234506076357],[8.912623612369261e-07 162.11331072515577 -197.36134201441047 -78.48730248803612],567.8320424733711
168775,20,250.465,0.736166,0.149935,0.1,230.057,0.267581,-3.00935,0.1,[1.0722568992547461e-06 247.65498039850337 37.41292435532027 201.49513531378435],[7.950242469986206e-07 -228.0482977844951 -30.334751137832807 62.296114921639585],493.30732430626966
168775,25,198.88,-0.967087,0.62437,0.1,127.112,-0.077391,-2.4825,0.1,[9.985580808702332e-07 161.35762260722578 116.26251341917609 -223.7481930197372],[4.2527050313621917e-07 -100.4881647818953 -77.84336376831781 -9.847147624383766],349.9366215045131
168775,27,233.679,0.633834,2.90375,0.1,237.174,0.360323,-0.225086,0.1,[9.413560634675234e-07 -227.1005905363682 55.05630589707985 158.23215984452224],[8.430425187445424e-07 231.19126600257644 -52.93491097683961 87.32052255049214],475.2402891246719
168775,32,259.809,-0.375494,0.927454,0.1,199.437,0.355369,-2.09952,0.1,[9.284463716310048e-07 155.8523956412936 207.8719491751345 -99.86545047752101],[7.07700508721067e-07 -100.60234614184499 -172.20419541856816 72.37491489162257],485.29802529184866
168775,33,251.043,-0.569029,0.437372,0.1,221.05,0.181337,-2.7561,0.1,[9.7665798316772e-07 227.41179686811984 106.33185079839909 -150.68555662728107],[7.494998351539705e-07 -204.82786988835758 -83.11826644605904 40.30458938886291],504.5414765095746
168775,34,217.78,1.0077,0.461497,0.1,215.333,-0.198735,-2.71084,0.1,[1.1275560479976442e-06 194.9973598283223 96.97503833453125 258.5305299365692],[7.325047183765946e-07 -195.662703609117 -89.91333218923005 -43.0764576955047],514.2790009218434
168775,40,233.39,0.670757,2.5207,0.1,203.2,-0.512489,-0.639885,0.1,[9.603012985655279e-07 -189.82996655113578 135.77730259212936 168.55377691233372],[7.687783103876018e-07 162.99981218738725 -121.33136950878152 -108.7565478923104],514.0019936372756
168775,41,212.809,-0.704496,-2.09479,0.1,189.427,-0.0206198,0.990689,0.1,[8.934173603339847e-07 -106.47727054073016 -184.25596690255693 -162.63600689161845],[6.319948773964629e-07 103.8275354582512 158.4374678214266 -3.90622364639315],425.111560331573
168775,42,214.013,-0.970486,-2.70937,0.1,207.829,0.211014,0.418995,0.1,[1.0772755296181177e-06 -194.3317108861858 -89.64792419820942 -241.86978421976323],[7.087343379352823e-07 189.8514336968881 84.55368924083734 44.181007267363135],497.55487999534074
168775,43,207.359,-0.923226,0.972543,0.1,200.949,0.373586,-2.16966,0.1,[1.007990015124825e-06 116.78459319598309 171.34501356342045 -219.81743372803078],[7.176156237658555e-07 -113.27580695668235 -165.9791919467993 76.83020941767477],497.1289688566336
168775,45,243.78,0.335843,1.42086,0.1,177.02,-0.792849,-1.73726,0.1,[8.594537873919853e-07 36.414679904815316 241.04493250726065 83.41957007219791],[7.8599232976597e-07 -29.331496829780665 -174.57303255006076 -155.52350742515677],483.393903538195
168775,47,256.559,-0.37743,-1.8592,0.1,242.588,-0.904383,1.30631,0.1,[9.174708240108469e-07 -72.97107291099367 -245.96288947566552 -99.14852754058177],[1.1632860179120308e-06 63.41577606616902 234.15246547906665 -250.54678428946758],516.3359960047417
168775,49,273.804,0.0412743,-2.91958,0.1,200.639,-0.2562,0.218284,0.1,[9.14089950859189e-07 -267.0838237385017 -60.289812681919564 11.304277399980892],[6.913447321902554e-07 195.87793571373044 43.449310944221985 -51.96790349570432],473.96159409393346
168775,51,185.76,-0.623029,0.805253,0.1,173.216,0.654419,-2.3987,0.1,[7.438285759257129e-07 128.71846181780322 133.93407030049795 -123.36784161027553],[7.059880968250343e-07 -127.57618060419298 -117.16697827650219 121.62191587190277],434.31556347980586
168822,3,255.954,-0.707004,1.73553,0.1,209.967,0.349834,-1.39109,0.1,[1.0761890103951302e-06 -41.97379805320548 252.48891142580644 -196.41745741327108],[7.436707292889483e-07 37.52963536662327 -206.5857390001747 74.96104571009982],529.8860912336887
168822,5,221.304,-0.69148,2.88495,0.1,235.366,-0.0562814,-0.250345,0.1,[9.218166759718151e-07 -214.05577139526025 56.17461302385697 -165.51703829528935],[7.863403015229422e-07 228.02893796128325 -58.30915372605955 -13.253722480496362],479.66657048621863
168889,2,222.486,-0.178585,-0.211742,0.1,210.427,0.679416,2.92465,0.1,[7.539992551210767e-07 217.5170630454904 -46.75839475499719 -39.944195678276316],[8.702401712800063e-07 -205.4946102296358 45.29334935252703 154.2232509559607],473.17971543168096
168889,3,248.544,0.395288,0.295291,0.1,186.743,-0.595639,-2.6103,0.1,[8.946722840839009e-07 237.78639345366042 72.33084421117319 100.82506835977753],[7.367129144230629e-07 -161.00101346840862 -94.61301026362763 -117.92630084098002],482.19430662935724
168889,4,261.418,-0.384762,1.15883,0.1,201.404,-0.541221,-2.10303,0.1,[9.373428480701968e-07 104.6748821185715 239.54652946236388 -103.08391323833986],[7.726304240910805e-07 -102.2043343696701 -173.54493727001278 -114.40414202289674],459.49256628292903
168889,6,311.905,-0.19475,1.09963,0.1,233.665,0.0854924,-2.03977,0.1,[1.0601955582848494e-06 141.58173821837428 277.9196654216173 -61.12820304481256],[7.822727298496421e-07 -105.60980525553973 -208.43680399316952 20.00092518150966],545.2395493897116
168889,8,250.989,-0.639435,3.06636,0.1,228.456,0.113327,-0.0843366,0.1,[1.0142790260887141e-06 -250.27904208832135 18.864761126297896 -171.65379184160736],[7.669459907953045e-07 227.64401628538175 -19.244370227701545 25.945686792135508],513.2351681894637
168889,10,289.734,0.746304,-2.54057,0.1,196.423,-0.491812,0.665381,0.1,[1.248316115909285e-06 -238.96036187522228 -163.8405816898329 236.86831969226935],[7.360459664601381e-07 154.52236551283903 121.26348784904948 -100.54494022501783],571.2928656428035
168889,16,250.43,-0.467246,2.79411,0.1,225.922,-0.56464,-0.387025,0.1,[9.282014283770367e-07 -235.46253218008124 85.27942799611293 -121.31680340912243],[8.769503829758876e-07 209.21191100164475 -85.27089995443858 -134.45179661857793],476.1924711018969
168889,18,386.552,0.038193,0.484474,0.1,207.648,0.192616,-2.86079,0.1,[1.2903392650198303e-06 342.0676160605854 180.03387110937751 14.767170083198215],[7.055278019914247e-07 -199.51511534174332 -57.54485775610929 40.244103136319055],565.3908335524209
168889,22,281.079,-0.0768668,2.28066,0.1,275.927,-0.669702,-0.916829,0.1,[9.403498903394867e-07 -183.18772345774948 213.18457311767918 -21.626925738617505],[1.1346224390337e-06 167.85741995565706 -218.99679425697124 -198.91494031229152],581.4227732278673
168889,23,301.207,0.186256,-2.09859,0.1,242.363,0.773034,1.04779,0.1,[1.022196391355672e-06 -151.69642295908744 -260.2188542562157 56.42654704940888],[1.062260372571757e-06 121.05712817087156 209.96427193220558 206.58034728171535],563.7983809008475
168889,28,230.656,0.513746,2.78126,0.1,217.64,0.323678,-0.323915,0.1,[8.731724739943385e-07 -215.8431763289728 81.32597105611444 123.78047493880702],[7.643311018102939e-07 206.32198406785722 -69.27054561863122 71.68180156927507],450.0581517292931
168889,31,246.339,0.0870465,-2.56675,0.1,236.554,0.142969,0.581796,0.1,[8.248135329445924e-07 -206.74686936645693 -133.9351892826123 21.470037226579095],[7.971372634543273e-07 197.63543818045258 129.99241705276697 33.9352204813137],482.9797204401106
168889,33,228.364,-0.477087,1.65621,0.1,219.424,0.237535,-1.47903,0.1,[8.500878408967146e-07 -19.481699781288267 227.53149203930377 -113.12982334272976],[7.526655310516422e-07 20.107485687044367 -218.50075696744236 52.61239943232468],476.5811337669495
168889,38,248.967,0.664957,0.0574563,0.1,188.947,-0.569434,-2.76175,0.1,[1.020932672917255e-06 248.5561648225488 14.296853419754978 178.02525604231388],[7.352329384250017e-07 -175.47942224069547 -70.05669974436213 -113.50243539019475],514.367676107893
168889,40,207.663,0.147422,2.06395,0.1,199.214,-0.809568,-1.09104,0.1,[7.002301213651253e-07 -98.30893773769411 182.91876429138208 30.72510595828837],[8.944214542638334e-07 91.9498164500848 -176.72421749945795 -179.4805398550738],454.24518824507123
168889,49,230.038,0.424648,-1.54757,0.1,246.974,-0.188298,1.7337,0.1,[8.37554371659557e-07 5.342457390658201 -229.97595438008082 100.6476227789813],[8.384645348071815e-07 -40.05525995522436 243.7041912358493 -46.780010748452696],498.165339787745
168889,52,270.68,-0.0170466,1.9943,0.1,228.524,-0.531473,-1.13952,0.1,[9.030225417087217e-07 -111.23787026223982 246.76668863426667 -4.614397160732313],[8.724894744616583e-07 95.53002481448637 -207.59873057160928 -127.25337083102613],513.9625145675757
168889,53,278.332,0.13909,2.31372,0.1,239.166,0.16211,-0.822361,0.1,[9.374107416538853e-07 -188.27603017628303 204.9898502000998 38.83814311415471],[8.082775334694558e-07 162.750806088631 -175.24996625820168 38.94123914347946],516.04602461756
168889,54,271.286,0.342811,2.12807,0.1,215.928,0.723998,-0.974922,0.1,[9.586079156874372e-07 -143.4762021276981 230.2404682478993 94.83210528554017],[9.174194578294165e-07 121.1858355712212 -178.71456135666432 170.35133966431738],492.7889328770188
168889,56,261.287,-0.0193238,-1.73047,0.1,261.851,0.213659,1.40981,0.1,[8.717224105130631e-07 -41.543598152433354 -257.96322571550604 -5.049371963940559],[8.934533006753808e-07 41.972583226154526 258.4651784251092 56.373459092546156],526.6911915646753
168889,58,253.87,0.695031,-2.59633,0.1,232.393,0.402329,0.538396,0.1,[1.0597223328457773e-06 -217.05658977338402 -131.6678158698962 191.0006447531195],[8.3876916647814e-07 199.51688558738445 119.16173385156219 96.04134784229538],490.9974353872669
168889,60,230.528,-0.610287,0.100382,0.1,224.268,0.534446,-3.04468,0.1,[9.166582077706659e-07 229.36751197768427 23.102017945773948 -149.58555368276987],[8.57482588396219e-07 -223.21565450009138 -21.70040115057406 125.64712672344208],531.2975868115215
168889,63,222.11,-0.393873,-2.91027,0.1,207.457,0.845866,0.276631,0.1,[7.990945830420049e-07 -216.19387984607218 -50.92208182215366 -89.76270555475817],[9.546792698273265e-07 199.56969743449105 56.65988629450024 197.1680864781237],514.3801816102557
168889,65,214.195,-0.903105,-0.143026,0.1,193.617,0.535139,2.9995,0.1,[1.0261904136531188e-06 212.00789894748445 -30.531112146025958 -220.82892211290826],[7.405402719873447e-07 -191.66569163863576 27.419068869737163 108.62859579883269],517.222780105431
168889,67,192.315,-0.70888,0.204672,0.1,164.979,0.976723,-2.94719,0.1,[8.095362393443965e-07 188.3009439872654 39.08725775114875 -148.03632865170678],[8.343487278671024e-07 -161.87133021431364 -31.87072160539573 188.0097466034523],490.4358555653105
168889,70,224.628,0.545052,2.40198,0.1,204.188,-0.311679,-0.757008,0.1,[8.633596826255238e-07 -165.93937198007706 151.39968035256086 128.5867747228601],[7.144488288616259e-07 148.42303538852508 -140.22603863069307 -64.67651793641971],468.2169197467588
168889,71,249.938,0.786438,1.06053,0.1,198.697,-0.537517,-1.78161,0.1,[1.105084850503865e-06 122.0721348043935 218.09951340683446 217.45825906862981],[7.608565098415192e-07 -41.57846557641634 -194.29804170220234 -112.02082722424525],542.9181683295052
168889,82,211.684,0.764086,-1.04485,0.1,218.378,-0.41142,2.07622,0.1,[9.224481342486688e-07 106.27206977934223 -183.07474714120082 177.94915403629744],[7.909546080905696e-07 -105.73386365466754 191.07407192148327 -92.40124046192112],506.4279154220701
168889,86,246.447,0.0644619,-1.55002,0.1,244.179,0.0617955,1.64325,0.1,[8.237673300337133e-07 5.1198950523774425 -246.39381178035427 15.897446407524944],[8.160491816559187e-07 -17.676190696398635 243.53836725137285 15.0987686856477],490.4574656322688
168889,87,227.877,0.813411,0.122105,0.1,232.385,-0.163509,-3.01683,0.1,[1.0257505288145017e-06 226.18032863990547 27.7558293939195 206.48452848431796],[7.855380312438158e-07 -230.57872493245358 -28.917811700125306 -38.16657513103136],516.245034871511
168889,98,187.868,-0.416746,-1.76702,0.1,188.918,1.05279,1.40461,0.1,[6.818707542975046e-07 -36.62803618458583 -184.26278080301694 -80.57929135613566],[1.0128597620532521e-06 31.251274566494047 186.31523974696648 237.7223500754231],483.12053099435235
168889,107,245.055,-0.957493,-1.49116,0.1,199.911,-0.193398,1.60307,0.1,[1.2216320590898577e-06 19.49465913199198 -244.27834797690818 -272.17072148292004],[6.793409932528593e-07 -6.450742309914484 199.80689638911636 -38.90385221250721],475.25549346110915
168889,109,269.968,0.666867,1.21587,0.1,235.427,0.171463,-2.02989,0.1,[1.1082828388309504e-06 93.81962623390464 253.14145997313526 193.67639323210366],[7.968720582097895e-07 -104.3261339530777 -211.04959157365002 40.565106098325046],519.0976324745964
168889,114,242.749,-0.0719605,0.291597,0.1,239.721,-0.883021,-2.87129,0.1,[8.118209799359591e-07 232.50159081234264 69.78601056608689 -17.483419408228176],[1.1321568463983976e-06 -231.01676045512008 -64.0110477169502 -240.27982604512923],522.6534332214706
168889,115,316.497,-0.495833,-2.90685,0.1,323.256,0.158531,0.257945,0.1,[1.1881756637390348e-06 -307.8168262099883 -73.61489326902458 -163.43936686197418],[1.091843935613237e-06 312.56147535108806 82.46069161940828 51.461020315764124],674.2232676634247
168889,123,177.889,-0.83318,2.49377,0.1,168.514,0.606522,-0.637239,0.1,[8.115242176797583e-07 -141.8486193842352 107.34740565000335 -165.96672353414158],[6.687008698837349e-07 135.44170442765176 -100.26222069021127 108.59021629345017],439.9317075470242
168889,124,237.517,0.169428,-1.02965,0.1,227.245,0.993567,2.12753,0.1,[8.036701407507299e-07 122.34948818913777 -203.58027416440925 40.434837064070855],[1.16396066618952e-06 -120.07988419148286 192.927736309635 264.8083268286263],504.64584726342935
168889,126,292.231,0.745372,3.07593,0.1,263.491,0.624514,-0.0483936,0.1,[1.258332235408176e-06 -291.60123705865425 19.174876971248683 238.55802010920164],[1.0559504694151238e-06 263.18252008561376 -12.746301517910888 175.4608414644214],555.9713277118979
168889,127,277.077,-0.210677,-2.33427,0.1,266.805,-0.69728,0.786887,0.1,[9.448162909892974e-07 -191.58077070511828 -200.17110736825356 -58.80652831170937],[1.1152252140960806e-06 188.37853240881677 188.9402989107945 -201.483783945169],559.9318570676082
168889,131,232.601,0.377405,0.590553,0.1,244.034,-0.081643,-2.60471,0.1,[8.317880530015113e-07 193.20603954795487 129.5169930286914 89.88360273584777],[8.167243029719448e-07 -209.70018574366074 -124.81356198376113 -19.945809038408722],488.9372178905694
168889,132,263.679,0.786017,1.20446,0.1,219.887,0.277607,-1.94888,0.1,[1.1655177327559363e-06 94.44909795703632 246.18282421018358 229.26647637621141],[7.619085690211836e-07 -81.16912335374441 -204.35720242502984 61.82923948228421],497.2148324454511
168889,139,217.086,0.055478,2.77931,0.1,226.719,-0.31685,-0.208164,0.1,[7.25235667058745e-07 -202.99500550342833 76.93737152166753 12.049675988389884],[7.94533520278228e-07 221.82458988008938 -46.85462928601777 -73.04394472423124],450.11722121845435
